"Latitude","Longitude","NJ16_eq_1","NJ16_eq_2","NJ16_eq_3","NJ17_eq_1","NJ17_eq_3","NJ17_eq_4","NJ17_eq_6","NJ17_eq_7","NJ17_eq_4i","NJ17_eq_8","NJ17_eq_9","NN_Jilisht","NBROI_LICA","Ignore Elevation Lat","Ignore Elevation Long","MeanElev"
23.275343899999999,42.646287800000003,"·NõA,"1","1","","1","0","0","1","1","1","0","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.268931500000001,42.646958499999997,"3","1","1","","","0","0","1","1","1","1","1","5",42.647598200293999,23.274285714285998,719.000000000000000
23.269015499999998,42.647084499999998,","2",",","1","0","0","1","1","1","1","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.269454899999999,42.647849899999997,","·NõA,"1","1","1","0","0","1","1","1","","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.274881600000001,42.646142699999999,",","1",",","0","0","1","1",",","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.274354800000001,42.645994700000003,","1","1","1","1","0","0","1","1","1","1","1","8",42.647598200293999,23.274285714285998,719.000000000000000
23.269837180565400,42.646946748460103,"8","2","1","1","","0","0","2","2","2","1","3","6",42.647598200293999,23.274285714285998,719.000000000000000
23.271215312065600,42.645884263573997,"6","2","1","1","1","0","2","0","2","2","1","3","4",42.647598200293999,23.274285714285998,719.000000000000000
23.271582848495601,42.647831038085201,"8yñA,"","2","2","2","0","1","1","2","2","2","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.271378075838200,42.647613696335597,",","1","","","0","0","1","1","1","1","1","2",42.647598200293999,23.274285714285998,719.000000000000000
23.271726550141199,42.648057007163800,","1","","1","","0","1","0","1","","1","1","2",42.647598200293999,23.274285714285998,719.000000000000000
23.271420528538400,42.647109847744503,"9yñA,"1","2","2","1","0","0","2","2","2","1","3","7",42.647598200293999,23.274285714285998,719.000000000000000
23.273711381868999,42.645152910222102,"1","1","1","1","","0","1","0","1","1","","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.269750671751599,42.647045216651797,","1",","1",","0","0","1","1",","","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.270283175675900,42.646346446019699,"·NõA,"3","","·NõA,"","0","3","0","3","3","0","3","13",42.647598200293999,23.274285714285998,719.000000000000000
23.278284121543500,42.644092505085403,",","2","2","2","0","0","2","2","2","2","2","4",42.647598200293999,23.274285714285998,719.000000000000000
23.279716884793999,42.646739121800103,","1",",",","1","0","0","1","1","1","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.269386133809000,42.646934872559903,","1","1",","1","0","1","0","1","1","1","1","6",42.647598200293999,23.274285714285998,719.000000000000000
23.269755611417700,42.646622148992897,",","2","2","2","0","0","1","1","1","1","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.270487729978701,42.646581797245801,","1","1","·NõA,"1","0","0","1","1","1","1","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.268969688498299,42.645005778158598,","1",",","1","0","0","1","1","1","1","1","5",42.647598200293999,23.274285714285998,719.000000000000000
23.272416204984300,42.645378762161499,","2","1","","","0","1","1","2","2","1","3","7",42.647598200293999,23.274285714285998,719.000000000000000
23.268345996189201,42.648287562240498,"7","1","1","","7","0","1","0","1","1","1","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.280676243483100,42.646024969185603,"1","1","1",","1","0","0","1","1","1","1","2","6",42.647598200293999,23.274285714285998,719.000000000000000
23.276470867662500,42.646943750362801,":yñA,"2","",":yñA,"1","0","1","0","1","1","1","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.270830820180901,42.646439945549297,","2","2","2","2","0","2","0","2","2","2","2","4",42.647598200293999,23.274285714285998,719.000000000000000
23.268082293147600,42.646854553915503,","","1",",","0","0","1","1","1","1","1","2",42.647598200293999,23.274285714285998,719.000000000000000
23.277593351153499,42.645834564878598,","1",",",","0","0","1","1","1","0","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.274852753457800,42.643467739534401,",","1","1","1","0","0","1","1","1","1","1","2",42.647598200293999,23.274285714285998,719.000000000000000
23.275902367485401,42.647597315670801,","1","","","","0","1","0","1","0","1","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.278033239199200,42.645756314482000,",","1",","1","0","0","1","1","1","ÂNõA,"1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.278622083815399,42.646507186368801,","1","1","1","1","0","1","0","1","1","1","2","3",42.647598200293999,23.274285714285998,719.000000000000000
23.277302821658900,42.646705933320902,","2",","2",","0","1","1","2","1",","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.277355130307701,42.646400194451999,"5","1","1","","","0","0","1","1","1","1","1","4",42.647598200293999,23.274285714285998,719.000000000000000
23.272302219570900,42.646791361349997,",","1","1","1","0","0","1","1",","","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.280477396135002,42.643170062039502,"3","1","1","1","1","0","0","1","1","1","1","1","2",42.647598200293999,23.274285714285998,719.000000000000000
23.270779843369901,42.646628668826899,"","5","5","5","2","0","3","0","3","5","3","5","17",42.647598200293999,23.274285714285998,719.000000000000000
23.271361360767202,42.643814713513301,"1",","1","1","","0","1","0","1","0","","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.272214997989099,42.644855366551703,","1","1",","1","0","1","0","1",","","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.278814684880000,42.646724449757301,"1","2","1","1","","0","0","2","2","2","1","3","4",42.647598200293999,23.274285714285998,719.000000000000000
23.279497198376198,42.646755745582603,",","1","1",","0","0","1","1","1","1","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.269384349544399,42.646043661060297,","2","2","2","","0","0","2","2","1","1","4","8",42.647598200293999,23.274285714285998,719.000000000000000
23.275149827953200,42.646242257411799,",","1","1","1","0","1","0","1","1","1","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.271443476684400,42.648280262353900,"1","1","1","1","1","0","0","1","1","1","1","2","5",42.647598200293999,23.274285714285998,719.000000000000000
23.270661794742399,42.646294840299497,"1",","2","2","2","0","1","0","1","1","2","3","3",42.647598200293999,23.274285714285998,719.000000000000000
23.272060762854299,42.646582790056001,",","1",",","0","0","1","1","1","","1","1",42.647598200293999,23.274285714285998,719.000000000000000
23.275084934402798,42.643424197250802,","1","1","","","0","0","1","1","1","1","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.271167116167501,42.647927421719501,","1",","","","0","1","0","1","0",","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.267606538655599,42.643745799005103,","1",","",","0","1","0","1","1","","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.270391444603199,42.646473158600401,"3","3","1","3","3","0","3","1","4","",","4","12",42.647598200293999,23.274285714285998,719.000000000000000
23.278082880172601,42.646737852474701,","","2","","","0","2","0","2","0","0","2","2",42.647598200293999,23.274285714285998,719.000000000000000
23.272119445690802,42.644683721131202,","1","2","","2","0","1","0","1","0","1","1","3",42.647598200293999,23.274285714285998,719.000000000000000
23.314732597975802,42.646170352024399,","","1","1","1","0","1","0","1","0","0","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309888110400902,42.650903426366398,"/yñA,"1","","/yñA,"1","0","1","0","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.313127337464699,42.645773665632902,","1","1","","","0","0","1","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.314953230253501,42.647179900972297,"8yñA,"1","1",","1","0","0","1","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309182671961199,42.649629884084902,"2","1","1","1","","0","1","0","1","2","1","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.316219571495299,42.648465745252601,","1",","1","","0","1","0","1","1","","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.309587628044600,42.650505526477701,","1","1","1","1","0","0","1","1","1",","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.314035663596400,42.649677000222198,",","1","1","1","0","1","0","1","1","","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.315827700000000,42.648307500000001,"1","3",","3","3","0","3","0","3","3","3","3","8",42.647598200293999,23.315000000000001,634.000000000000000
23.308452277880999,42.648410208205497,",","1",",","0","1","0","1","1","","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.313678483817601,42.649998940945700,"<yñA,"<yñA,"3","3","3","0","0","3","3","3","3","3","9",42.647598200293999,23.315000000000001,634.000000000000000
23.308713376892200,42.649059930945398,","0","1","1","1","0","1","0","1","1","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.308535146157300,42.648635756528499,","1","","1","","0","0","1","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.312361507996400,42.648883803029698,"9yñA,"1","","1","","0","0","1","1","0","","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.311381135410102,42.645997256459900,",","1","6yñA,"","0","1","0","1","1","4","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.312744769371800,42.645078216301300,","1","1","1","1","1","0","0","1","1",","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.311229965909199,42.650866469101402,","1",","1",","0","0","1","1","1","1","1","6",42.647598200293999,23.315000000000001,634.000000000000000
23.318495874138399,42.652197140351603,","1",",",","0","1","0","1","0","","1","7",42.647598200293999,23.315000000000001,634.000000000000000
23.312010446653598,42.647540383687399,","1","1","","","0","0","1","1","7","","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.311751099999999,42.646218900000001,"1","","","","","0","1","0","1","1","0","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309598900000001,42.648706500000003,","1",","1",","0","0","1","1","0","8yñA,"1","5",42.647598200293999,23.315000000000001,634.000000000000000
23.308648200000000,42.648039500000003,",","1",","1","0","1","0","1","0","0","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.310796100000001,42.651902600000000,","","1",",","0","1","0","1","1","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.310051000000001,42.650553000000002,"1","1","1","","","0","0","1","1","0","","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309205299999999,42.650297000000002,",","1","2",","0","0","1","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.309599899999998,42.649689000000002,","3","1","","","0","1","0","1","1","1","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309251300000000,42.649236799999997,","1","1","1","1","0","1","0","1","1","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309407600000000,42.649435799999999,"1",","1",","1","0","1","0","1","1","·NõA,"1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309251300000000,42.649236799999997,",","1","1","1","0","1","0","1","1","4","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309599899999998,42.649689000000002,",","1","1",","0","1","0","1","1","","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.309599899999998,42.649689000000002,","1","0","1","","1","0","0","1","1","0","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309599899999998,42.649689000000002,"0","1","0",",","1","0","0","1","0","","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309816099999999,42.650087300000003,","1","1","","","0","0","1","1","4","","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309407600000000,42.649435799999999,"1","1","1",",","0","1","0","1",","0","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309138000000001,42.649551199999998,"8yñA,","1","1","4","0","0","1","1","0","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.310051000000001,42.650553000000002,","1","1","4",","0","1","0","1","1",","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.310355800000000,42.650918699999998,","1","1","1","1","0","0","1","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.314906625058200,42.646981580419499,",","1","","1","0","1","0","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.312178879479301,42.647748445294397,"2","1","1",","2","0","0","1","1","1","0","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309815389638999,42.648652463969398,","","1","1","","0","1","0","1","1","","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.312254672981702,42.650836612006700,","1","1",","","0","0","1","1","0","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.313391693724000,42.645019068849301,"2",","1","2",","0","0","1","1","1",","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.311010074666701,42.650901160857003,","1",","","","0","1","0","1","0","0","1","5",42.647598200293999,23.315000000000001,634.000000000000000
23.308324966098201,42.648895554654601,"=yñA,"1",","1",","0","0","1","1","1","","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.312603326821201,42.645743527495100,","1","1","","","0","0","1","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.314767700000001,42.649699300000002,","1",","","","0","1","0","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.314767700000001,42.649699300000002,","1","1","","","0","0","1","1","1","","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.314177800000000,42.651978499999998,"1","","1","","","0","1","0","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.308737900000001,42.648158400000000,","1","1",",","0","1","0","1","0","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.308737900000001,42.648158400000000,","1",",",","0","1","0","1","0","0","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.314031310714501,42.645626035374796,","","1",",","0","1","0","1","1","1","1","5",42.647598200293999,23.315000000000001,634.000000000000000
23.309470200000000,42.648726099999998,"","","1","1","","0","0","1","1","1","","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.311994800000001,42.646600200000002,"·NõA,"1","","1","1","0","0","1","1",","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.311957899999999,42.647381400000000,",","1","1","1","0","0","1","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.310796100000001,42.651902600000000,",","1",","","0","1","0","1",","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309519500000000,42.649973199999998,","1",","1","","0","1","0","1",","1","1","6",42.647598200293999,23.315000000000001,634.000000000000000
23.309754900000001,42.650335599999998,","1","1","1","0","0","0","1","1","1",","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.309754900000001,42.650335599999998,","1",","1","","0","0","1","1","1",","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309983500000001,42.650394300000002,",","1","1","","0","1","0","1","1","0","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309754900000001,42.650335599999998,","1","1",",","0","1","0","1","1","1","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.309983500000001,42.650394300000002,","1","1","1","1","0","0","1","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.310796100000001,42.651902600000000,",","2","2","2","0","1","0","1","1","1","2","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309303400000001,42.649774399999998,","1",",","","1","0","0","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.309754900000001,42.650335599999998,","1",",",","0","0","1","1","1",","1","1",42.647598200293999,23.315000000000001,634.000000000000000
23.309407600000000,42.649435799999999,","1",","1",","0","1","0","1","1",","1","7",42.647598200293999,23.315000000000001,634.000000000000000
23.309407600000000,42.649435799999999,",","1",",","0","0","1","1","1","1","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.309006000000000,42.649361399999997,","1","1",","1","0","0","1","1","1",","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.314659133183401,42.649536688266302,","","1","1","1","0","1","0","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.311738315460900,42.646782579061799,"1","1","=yñA,","","0","0","1","1","1",","1","2",42.647598200293999,23.315000000000001,634.000000000000000
23.312366300000001,42.651065799999998,","1","1","","","0","0","1","1","1","0","1","4",42.647598200293999,23.315000000000001,634.000000000000000
23.314170030171400,42.646320030726798,","1","1","1","","0","1","0","1","1","1","1","3",42.647598200293999,23.315000000000001,634.000000000000000
23.298511236048402,42.651896699471997,"","3","","","","0","2","1","3","3","","3","9",42.647598200293999,23.301428571429000,638.000000000000000
23.301962499999998,42.650002999999998,"9","1",",",","0","0","1","1","1","","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.307024500000001,42.652022100000003,",","1","1","","0","1","0","1","1","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.307060400000001,42.649961800000000,","1","8yñA,"","","0","0","1","1","1","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.306742600000000,42.649775900000002,","1","1","","1","0","1","0","1","0",","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.306004300000001,42.645690999999999,"4","4","1",",","0","0","1","1","1","","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.306452400000001,42.644593700000001,",","1","1","0","0","1","0","1","0","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.306004300000001,42.645690999999999,",","1","1",","0","0","1","1","1","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.305218600000000,42.645909500000002,","1","1","3",","0","0","1","1","1","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.295866584568799,42.651745469380700,","1","1",",","0","1","0","1","1","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.295043338396201,42.650129043025501,",","1","1","","1","0","0","1","1","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.298386464852999,42.652147990939902,"·NõA,"1","","1","1","0","0","1","1","1","1","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.295049914531901,42.648463698361901,","1","1","","","0","0","1","1","1","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.297638599999999,42.650487900000002,","1",","1",","0","0","1","1","1","1","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.298549500000000,42.650767100000003,",","1","3yñA,","0","1","0","1","","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,","1","1","1","1","0","0","1","1","1","0","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.297472899999999,42.650817199999999,","1","1","","","0","0","1","1","1","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.298549500000000,42.650767100000003,",","1","1","1","0","1","0","1","1","3","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,",","1",","1","0","1","0","1","1","1","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,","","1",","ÂNõA,"0","1","0","1","0",","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.305526000000000,42.645677399999997,",","1",","1","0","1","0","1","0","0","1","5",42.647598200293999,23.301428571429000,638.000000000000000
23.296353700000001,42.651159100000001,","1",",","1","0","0","1","1",","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.296353700000001,42.651159100000001,"1","1","1","1","1","0","1","0","1","1","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.305557900000000,42.646100699999998,",","1",","1","0","1","0","1","1","1","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.307198100000001,42.645867000000003,","1","1","1","1","0","0","1","1","1","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.307158999999999,42.646086500000003,","2","2","2","2","0","0","2","2","2",","2","6",42.647598200293999,23.301428571429000,638.000000000000000
23.299104100000001,42.651070199999999,","","1","1","","0","1","0","1","1","","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.296652800000000,42.652162500000003,","1","1","1",","0","1","0","1","0","0","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.295329400000000,42.646394999999998,"7yñA,"1","","","1","1","0","0","1","1","0","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.298678363016698,42.650043288775201,";yñA,";yñA,"1","1","1","0","0","1","1","1","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.294796900000001,42.647428699999999,","9yñA,"1",","3","0","1","0","1","0","","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.294977020799099,42.646275751970201,",","1","1","1","0","0","1","1","1","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.308187501715999,42.648093543314999,"1yñA,","1","1",","0","1","0","1","1","4","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.305218600000000,42.645909500000002,",","1","1","","0","1","0","1","0","1","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.296817099999998,42.651439300000000,","","1",",","0","1","0","1","1","1","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,","1","1","1","1","0","1","0","1","0","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,"1","1","1","","1","0","1","0","1","0","1","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.296817099999998,42.651439300000000,",","1","1","1","0","0","1","1",","1","1","5",42.647598200293999,23.301428571429000,638.000000000000000
23.295814400000001,42.650044700000002,",","1",","","0","0","1","1","1","1","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.296817099999998,42.651439300000000,"1","1","1","","","0","0","1","1","1","1yñA,"1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.297173900000001,42.650953899999998,"1yñA,"1","1","","1","0","0","1","1","1","1","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.299104100000001,42.651070199999999,"1","1","1","1","1","0","0","1","1","1","1","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.295390200000000,42.649808000000000,"4",","1","1","1","0","0","1","1","0","0","1","3",42.647598200293999,23.301428571429000,638.000000000000000
23.297748800000001,42.650134700000002,"·NõA,"1","1","0","0","0","1","0","1","1","","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.299104100000001,42.651070199999999,","1","1","1","1","0","0","1","1","1",","1","4",42.647598200293999,23.301428571429000,638.000000000000000
23.297649000000000,42.650649999999999,","0","1",","","0","0","1","1","1","","1","5",42.647598200293999,23.301428571429000,638.000000000000000
23.298913299999999,42.650681900000002,"5","1","","","","0","1","0","1","0","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.298913299999999,42.650681900000002,","ÂNõA,"1","","","0","0","1","1","ÂNõA,"1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.298650899999998,42.650613000000000,",","1",",","0","0","1","1","1","1","1","5",42.647598200293999,23.301428571429000,638.000000000000000
23.297472899999999,42.650817199999999,"/yñA,"1","1","/yñA,"","0","1","0","1","/yñA,"1","1","5",42.647598200293999,23.301428571429000,638.000000000000000
23.297748800000001,42.650134700000002,"5","1","1","1",","0","0","1","1","0","1","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.297638599999999,42.650487900000002,","2","1","1","1","0","0","1","1",","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.297638599999999,42.650487900000002,","1","1",","1","0","1","0","1",",","1","2",42.647598200293999,23.301428571429000,638.000000000000000
23.297748800000001,42.650134700000002,","1","","1","1","1","0","0","1","1","1","1","1",42.647598200293999,23.301428571429000,638.000000000000000
23.334086611155300,42.649416993858800,",","1","1","1","0","1","0","1","1","1","1","2",42.647598200293999,23.328571428570999,621.000000000000000
23.332306599999999,42.651086499999998,",","1","1",","0","1","0","1","1",","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.331864400000001,42.648195899999997,",","1","1","1","1","0","0","1","1",","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.332361507683999,42.648803827477003,",","1",","","0","0","1","1","1","1","1","4",42.647598200293999,23.328571428570999,621.000000000000000
23.335164800000001,42.648238999999997,","1","1","4","","0","0","1","1","1","1","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.335164800000001,42.648238999999997,",","2","2","","0","1","1","2","2",","2","8",42.647598200293999,23.328571428570999,621.000000000000000
23.334467000000000,42.646488200000000,","1",","",","0","1","0","1",","0","1","2",42.647598200293999,23.328571428570999,621.000000000000000
23.334725744678899,42.651239118291201,"2","10","2","6","9","0","0","1","1","","4","14","35",42.647598200293999,23.328571428570999,621.000000000000000
23.331817627589000,42.646064035981702,"0yñA,"2","2","2","2","0","1","1","2","2","2","2","10",42.647598200293999,23.328571428570999,621.000000000000000
23.333350337051101,42.646415029549203,","","1",",","0","1","0","1","1","1","1","2",42.647598200293999,23.328571428570999,621.000000000000000
23.332303437303800,42.646246899402897,"2","2","1",",","0","0","1","1","1",","1","3",42.647598200293999,23.328571428570999,621.000000000000000
23.332147049697099,42.644904686268298,","1",",",","0","0","1","1","1","1","1","4",42.647598200293999,23.328571428570999,621.000000000000000
23.334224124209701,42.650245976263598,"8","8","1","0","9","0","0","1","1","","7","17","18",42.647598200293999,23.328571428570999,621.000000000000000
23.333389230354602,42.647342469841902,",","1",","7,"0","0","1","1","1","0","1","4",42.647598200293999,23.328571428570999,621.000000000000000
23.332724250786299,42.647950739806397,",","2",","1","0","1","0","1","1","0","2","4",42.647598200293999,23.328571428570999,621.000000000000000
23.332337231399901,42.646508161694001,","1","0","","0","0","0","1","1","1","","1","3",42.647598200293999,23.328571428570999,621.000000000000000
23.330249854691498,42.648989573370699,"3","1","3","","","0","0","1","1","1","","1","3",42.647598200293999,23.328571428570999,621.000000000000000
23.332692757460201,42.648616711859198,"5yñA,"3","9","9","6","0","0","1","1","1","5","12","21",42.647598200293999,23.328571428570999,621.000000000000000
23.334869900000001,42.644468699999997,"48","7,"6","33","1","0","0","1","1","3","19","54","100",42.647598200293999,23.328571428570999,621.000000000000000
23.331925699999999,42.649183600000001,"","","2","","2","0","0","1","1","0","1","2","1",42.647598200293999,23.328571428570999,621.000000000000000
23.335349399999998,42.649230299999999,","1","2","2","1","0","0","1","1","1","1","3","8",42.647598200293999,23.328571428570999,621.000000000000000
23.329381900000001,42.650629400000000,","2","8","2","8","2","0","0","2","2","2","2","3",42.647598200293999,23.328571428570999,621.000000000000000
23.331910900000000,42.644982499999998,"1","1","1","1","1","0","1","0","1","6","1","3","5",42.647598200293999,23.328571428570999,621.000000000000000
23.329500299999999,42.647947199999997,","1","1","1","1","0","0","1","1","1","1","2","2",42.647598200293999,23.328571428570999,621.000000000000000
23.329095500000001,42.648178999999999,"2","1","1","1","1","1","0","0","1","1","1","1","2",42.647598200293999,23.328571428570999,621.000000000000000
23.328896100000001,42.649742799999999,","2","1","1","1","0","1","2","3","2","1","3","9",42.647598200293999,23.328571428570999,621.000000000000000
23.328896100000001,42.649742799999999,"3","2","1","2","1","0","0","2","2","0","3","6","7",42.647598200293999,23.328571428570999,621.000000000000000
23.330601699999999,42.649951000000001,","1",",",","0","1","0","1","0","","1","4",42.647598200293999,23.328571428570999,621.000000000000000
23.333012700000001,42.651189100000003,"1","1","5","1","2","0","1","0","1","1","2","6","11",42.647598200293999,23.328571428570999,621.000000000000000
23.334853899999999,42.650052199999998,"3","4","2","1","4","0","0","1","1","1","1","9","20",42.647598200293999,23.328571428570999,621.000000000000000
23.333211100000000,42.644923900000002,","1","","","","0","0","1","1","1","1","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.332845500000001,42.649053700000003,","10","13",","13","0","0","1","1","1","9","23","37",42.647598200293999,23.328571428570999,621.000000000000000
23.331400500000001,42.645978800000002,"7yñA,"9","1","1",","0","1","0","1","1","1","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.333376067201701,42.646289149744000,","1","0","1","1","0","0","1","1","1","1","1","1",42.647598200293999,23.328571428570999,621.000000000000000
23.332772447749299,42.644575240896700,",","1","1","1","0","1","0","1",",","1","4",42.647598200293999,23.328571428570999,621.000000000000000
23.333754539720900,42.646246330261697,","1","1","1","1","0","1","0","1","4","1","1","3",42.647598200293999,23.328571428570999,621.000000000000000
23.332081805083899,42.649873450306103,","7","11","7","7","0","0","4","4","4","6","18","37",42.647598200293999,23.328571428570999,621.000000000000000
