X,Y,NJ16_eq_1,NJ16_eq_2,NJ16_eq_3,NJ17_eq_1,NJ17_eq_3,NJ17_eq_4,NJ17_eq_6,NJ17_eq_7,NJ17_eq_4i,NJ17_eq_8,NJ17_eq_9,NN_Jilisht,NBROI_LICA
23.3540399856413,42.586516099213,,,1,,,0,0,1,1,,,1,2
23.3492438890498,42.5814567930019,,,1,,,0,0,1,1,,,1,1
23.2735102,42.6997362,,,1,,,0,0,1,1,,,1,3
23.3486875958616,42.5810665526547,,1,,,,0,1,0,1,,,1,1
23.3546181442391,42.5824233622672,,2,,,,0,2,0,2,,,2,6
23.273366,42.6990277,,,1,,,0,1,0,1,,,1,3
23.2732479,42.6996103,,,1,,,0,1,0,1,,,1,5
23.3652467452756,42.5866236212144,,1,,,,0,1,0,1,,,1,5
23.2641999,42.6945017,,,1,,,0,1,0,1,,,1,3
23.2735102,42.6997362,,,1,,,0,1,0,1,,,1,4
23.2735102,42.6997362,,,1,,,0,1,0,1,,,1,3
23.2735102,42.6997362,,,1,,,0,1,0,1,,,1,4
23.5041895497219,42.5401537983144,,1,,,,0,0,1,1,,,1,2
23.27153,42.6948635,,,1,,,0,0,1,1,,,1,3
23.502217896679,42.5385608754127,,1,,,,0,0,1,1,,,1,1
23.2641999,42.6945017,,,1,,,0,1,0,1,,,1,5
23.2641999,42.6945017,,,1,,,0,1,0,1,,,1,4
23.3683261889039,42.5409273465871,,,1,,,0,0,1,1,,,1,2
23.2641999,42.6945017,,,1,,,0,1,0,1,,,1,4
23.4165284648276,42.5781545221665,,1,,,,0,0,1,1,,,1,2
23.2648199,42.6941046,,,1,,,0,1,0,1,,,1,2
23.2712855,42.6950057,,,1,,,0,1,0,1,,,1,3
23.347158257073,42.5840465857637,,1,,,,0,0,1,1,,,1,4
23.27153,42.6948635,,,1,,,0,1,0,1,,,1,2
23.2714453,42.6951341,,,1,,,0,1,0,1,,,1,2
23.4943629620174,42.6009479820012,,1,,,,0,1,0,1,,,1,6
23.2738236,42.6979738,,1,,,,0,0,1,1,,,1,3
23.4613988591997,42.6792335136651,,1,,,,0,0,1,1,,,1,1
23.275553,42.6964603,,,1,,,0,0,1,1,,,1,2
23.4634793642048,42.67706475475,,,1,,,0,1,0,1,,,1,3
23.2732807,42.6994458,,,1,,,0,0,1,1,,,1,1
23.492819999674,42.6049021280094,,1,,,,0,0,1,1,,,1,2
23.4829981018596,42.6034180006105,,,2,,,0,2,0,2,,,2,4
23.4613284505262,42.6789091083144,,,1,,,0,0,1,1,,,1,6
23.2714453,42.6951341,,1,,,,0,1,0,1,,,1,4
23.4587677256815,42.6576071954747,1,1,,,,0,1,0,1,,,2,5
23.468867144229,42.6661252914021,,,1,,,0,0,1,1,,,1,4
23.2735102,42.6997362,,,1,,,0,1,0,1,,,1,4
23.4643503913821,42.6622604328939,,,1,,,0,1,0,1,,,1,2
23.2732807,42.6994458,,,1,,,0,1,0,1,,,1,1
23.2732807,42.6994458,,,1,,,0,0,1,1,,,1,2
23.4997632742907,42.5426012348909,,2,,,,0,1,1,2,,,2,6
23.4630711184859,42.6791423209574,,2,,,,0,2,0,2,,,2,7
23.2734233,42.6988174,1,,,,,0,1,0,1,,,1,4
23.4650367122739,42.6789894604999,,1,,,,0,0,1,1,,,1,4
23.2736126,42.6993427,,,1,,,0,1,0,1,,,1,2
23.2736126,42.6993427,,,1,,,0,1,0,1,,,1,3
23.4736271300279,42.6005307601378,,2,,,1,0,1,0,1,,,2,5
23.2648373,42.6949364,,,1,,,0,1,0,1,,,1,1
23.4835991626282,42.5970201574263,,1,,,,0,1,0,1,,,1,5
23.2649627,42.6914938,,,1,,,0,1,0,1,,,1,7
23.2649627,42.6914938,,,1,,,0,1,0,1,,,1,6
23.4792702267544,42.6018347847217,,1,,,,0,1,0,1,,,1,5
23.2653217,42.6946568,,,1,,,0,1,0,1,,,1,5
23.4742823723204,42.6037655417734,,,1,,,0,1,0,1,,,1,4
23.2712855,42.6950057,,,1,,,0,1,0,1,,,1,4
23.2645864,42.6948463,,,1,,,0,1,0,1,,,1,5
23.4979821531866,42.6024492105805,1,1,,1,,0,0,1,1,,,2,2
23.2645864,42.6948463,,,1,,,0,1,0,1,,,1,2
23.2645864,42.6948463,,,1,,,0,1,0,1,,,1,1
23.465885630031,42.6538776442285,,1,,,,0,0,1,1,,,1,1
23.2716852,42.6949397,,,1,,,0,1,0,1,,,1,3
23.4646511780316,42.6556182972204,,1,1,,1,0,1,0,1,,,2,5
23.2712855,42.6950057,,,1,,,0,1,0,1,,,1,3
23.4699883711972,42.6547248396573,,2,,,,0,2,0,2,,,2,6
23.2718472,42.6950198,,1,,,,0,1,0,1,,,1,6
23.4668139159076,42.6551422486106,,1,,,,0,1,0,1,,,1,3
23.2736857,42.6990135,,,1,,,0,1,0,1,,,1,3
23.4648563111734,42.6615786327171,,,1,,,0,0,1,1,,,1,4
23.273763,42.6987881,,,1,,,0,1,0,1,,,1,5
23.273763,42.6987881,,,1,,,0,1,0,1,,,1,4
23.3539116453633,42.5859662473301,,1,,,,0,1,0,1,,,1,3
23.2733056,42.7004026,,,1,,,0,1,0,1,,,1,3
23.2735513,42.6996204,,,1,,,0,1,0,1,,,1,4
23.2735513,42.6996204,1,,,,,0,1,0,1,,,1,4
23.3504636296629,42.5848305209764,,1,,,,0,1,0,1,,,1,7
23.2647338,42.6947662,,,1,,,0,1,0,1,,,1,4
23.273621,42.6991373,,,1,,,0,1,0,1,,,1,4
23.3553855301633,42.5859835358773,,1,,,,0,0,1,1,,,1,5
23.273621,42.6991373,,,1,,,0,1,0,1,,,1,3
23.2733056,42.7004026,,,1,,,0,1,0,1,,,1,4
23.4955614667101,42.5428259290379,,,1,,,0,0,1,1,,,1,4
23.2735474,42.6997004,,,1,,,0,1,0,1,,,1,2
23.3667598222349,42.5332848010756,,2,,,,0,0,2,2,,,2,3
23.2648373,42.6949364,1,,,,,0,0,1,1,,,1,4
23.3654076124316,42.5333943670235,,1,,,,0,1,0,1,,,1,2
23.2648373,42.6949364,,,1,,,0,1,0,1,,,1,4
23.4778635525888,42.5995508537835,,3,,,,0,3,0,3,,,3,7
23.2653217,42.6946568,,,1,,,0,1,0,1,,,1,1
23.5034299682524,42.5376838922142,,1,,,,0,0,1,1,,,1,3
23.2732807,42.6994458,,,1,,,0,1,0,1,,,1,3
23.5038468565324,42.5403863734878,,1,,,,0,1,0,1,,,1,3
23.2735474,42.6997004,,,1,,,0,1,0,1,,,1,5
23.2735474,42.6997004,,,1,,,0,0,1,1,,,1,2
23.4957424341185,42.5991175968399,,,2,,1,0,0,1,1,,,2,5
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,2
23.2590366,42.6921008,1,,,,,0,1,0,1,,,1,4
23.4725246819363,42.5997695241385,,1,,,,0,1,0,1,,,1,2
23.2590366,42.6921008,1,,,,,0,0,1,1,,,1,3
23.4764479075111,42.6041895320945,,3,,,,0,0,3,3,,,3,8
23.258854,42.6921744,,,1,,,0,1,0,1,,,1,5
23.4591535344741,42.6595354519043,,1,,,,0,1,0,1,,,1,4
23.2736857,42.6990135,,,1,,,0,0,1,1,,,1,3
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,6
23.4721294877612,42.6047368991472,1,1,,,,0,0,2,2,,,2,6
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,3
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,3
23.4689891426342,42.6575018692105,,1,,,,0,1,0,1,,,1,6
23.4931780399043,42.6043275697328,,1,,,,0,1,0,1,,,1,4
23.2737983,42.6978422,,1,,,,0,1,0,1,,,1,2
23.2737983,42.6978422,,1,,,,0,1,0,1,,,1,1
23.3614515064466,42.5884570262578,,,1,,,0,0,1,1,,,1,3
23.4692534025341,42.6579802040947,,1,,,,0,0,1,1,,,1,7
23.273621,42.6991373,,,1,,,0,1,0,1,,,1,1
23.4602775242687,42.657902364636,,1,,,,0,1,0,1,,,1,6
23.273366,42.6990277,,,1,,,0,0,1,1,,,1,4
23.4658340569478,42.684196347274,,1,,,,0,1,0,1,,,1,2
23.273366,42.6990277,,,1,,,0,1,0,1,,,1,4
23.3432194922344,42.5855905009343,,1,,,,0,0,1,1,,,1,7
23.273366,42.6990277,,,1,,,0,1,0,1,,,1,2
23.3634202020846,42.5337254526121,,,1,,,0,1,0,1,,,1,4
23.4988836558736,42.5414631183134,,1,,,,0,0,1,1,,,1,2
23.2582056,42.6922353,,1,,,,0,1,0,1,,,1,2
23.3617527745713,42.5863881962466,1,1,,,,0,0,2,2,,,2,8
23.2582056,42.6922353,,1,,,,0,1,0,1,,,1,4
23.2739221,42.6943627,,1,,,,0,1,0,1,,,1,5
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,1
23.3572988786355,42.5859132459958,,2,,,,0,2,0,2,,,2,5
23.2726258,42.6934192,,1,,,,0,1,0,1,,,1,1
23.2726258,42.6934192,,1,,,,0,1,0,1,,,1,1
23.2582316,42.6921004,,1,,,,0,1,0,1,,,1,4
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,3
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,2
23.2590407,42.6927346,,1,,,,0,1,0,1,,,1,3
23.417843123871,42.6162943888424,,1,,,,0,0,1,1,,,1,2
23.258854,42.6921744,,,1,,,0,1,0,1,,,1,7
23.3634065656006,42.5866854508409,,1,,,,0,1,0,1,,,1,1
23.2618865,42.693179,1,,,,,0,1,0,1,,,1,3
23.4230425337617,42.5837417827877,,,2,,,0,1,1,2,,,2,4
23.2582316,42.6921004,,1,,,,0,1,0,1,,,1,3
23.4126983349845,42.5930336164929,,2,2,,,0,0,2,2,,2,4,5
23.2582316,42.6921004,,1,,,,0,1,0,1,,,1,5
23.4109099401869,42.5875691325419,,1,,,,0,1,0,1,,,1,1
23.4105668960385,42.5877744235889,,1,,,,0,0,1,1,,,1,2
23.2588542,42.6920774,,2,,,,0,2,0,2,,,2,10
23.2719037,42.6962861,,,1,,,0,1,0,1,,,1,2
23.2684327,42.6932848,,1,,,,0,0,1,1,,,1,3
23.2719037,42.6962861,,,1,,,0,1,0,1,,,1,9
23.2719037,42.6962861,,,1,,,0,1,0,1,,,1,2
23.363910219587,42.5862741426008,,2,,,1,0,1,0,1,,,2,6
23.2719037,42.6962861,,,1,,,0,1,0,1,,,1,3
23.3623441990066,42.5905234806496,,1,,,,0,1,0,1,,,1,5
23.2733531,42.6937758,1,,,,,0,1,0,1,,,1,4
23.2733531,42.6937758,,1,,,,0,0,1,1,,,1,5
23.3619877069065,42.587244708545,,1,,,,0,1,0,1,,,1,5
23.2684327,42.6932848,,,1,,,0,1,0,1,,,1,6
23.3690599654818,42.5854023325657,,2,,,,0,2,0,2,,,2,5
23.2621913,42.6925355,1,,,,,0,1,0,1,,,1,6
23.3648207995557,42.5877825456674,,3,9,,3,0,3,0,3,1,5,12,18
23.2621913,42.6925355,1,,,,,0,1,0,1,,,1,2
23.2621913,42.6925355,1,,,,,0,1,0,1,,,1,4
23.2660422324035,42.8494116040873,,1,,,,0,0,1,1,,,1,6
23.2649882,42.6905845,,,1,,,1,0,0,1,,,1,8
23.2667869598221,42.8495423994619,,1,,,,0,0,1,1,,,1,5
23.2685302,42.6959475,,,1,,,0,1,0,1,,,1,1
23.2682674565973,42.6581263146405,,1,2,,1,0,0,1,1,,1,3,3
23.2685527,42.6958995,,,1,,,0,1,0,1,,,1,1
23.2761205,42.6985163,,,1,,,0,1,0,1,,,1,7
23.2683539,42.6961555,,,1,,,0,1,0,1,,,1,5
23.2761205,42.6985163,,,1,,,0,1,0,1,,,1,9
23.2689779751607,42.6943550057677,,,1,,,0,1,0,1,,,1,5
23.2649882,42.6905845,,,1,,,0,1,0,1,,,1,8
23.2685302,42.6959475,,,2,,,0,2,0,2,,,2,10
23.2255235147795,42.6991020341883,,,1,,,0,1,0,1,,,1,1
23.2700043,42.6934271,,,1,,,0,1,0,1,,,1,1
23.2217047587076,42.6950883106678,,1,,,,0,1,0,1,,,1,2
23.2705827,42.6930166,,,1,,,0,1,0,1,,,1,1
23.2697567,42.6937315,,,1,,,0,1,0,1,,,1,2
23.2680597,42.6964161,,,1,,,0,1,0,1,,,1,4
23.2637395560502,42.643883090853,,3,1,,2,0,1,1,2,,,4,11
23.2680597,42.6964161,,,1,,,0,1,0,1,,,1,4
23.2680597,42.6964161,,,1,,,0,1,0,1,,,1,4
23.2403999677604,42.6630403878318,,1,,,,0,1,0,1,,,1,7
23.4113394312642,42.6261545714412,,1,,,,0,1,0,1,,,1,8
23.2697567,42.6937315,,,2,,,0,2,0,2,,,2,5
23.2342443095475,42.6557438244328,,,2,,1,0,0,1,1,,,2,3
23.2951851,42.6984394,,1,,,,0,0,1,1,,,1,3
23.2393426804751,42.6617190858125,,,1,,,0,0,1,1,,,1,4
23.2649882,42.6905845,,,1,,,0,1,0,1,,,1,1
23.2957413,42.6990546,,1,,,,0,0,1,1,,,1,4
23.2955522,42.6983318,,1,,,,0,1,0,1,,,1,5
23.2955522,42.6983318,,1,,,,0,1,0,1,,,1,4
23.2651603,42.6944854,,,1,,,0,1,0,1,,,1,8
23.2649882,42.6905845,,,2,,1,0,1,0,1,,,2,6
23.2649882,42.6905845,,,1,,,0,1,0,1,,,1,1
23.2761205,42.6985163,,,1,,,0,1,0,1,,,1,5
23.2646935,42.6950218,,,1,,,0,1,0,1,,,1,4
23.2810172709103,42.6566675476081,,1,,,,0,1,0,1,,,1,3
23.2646935,42.6950218,,,1,,,0,1,0,1,,,1,3
23.2651603,42.6944854,,,1,,,0,1,0,1,,,1,10
23.2340633744757,42.6804622057838,,3,,,,0,3,0,3,,,3,11
23.2646935,42.6950218,,1,1,,,0,2,0,2,,,2,8
23.2706689,42.6929451,,,1,,,0,1,0,1,,,1,1
23.2685527,42.6958995,,,1,,,0,1,0,1,,,1,5
23.2702696,42.6942172,,,1,,,0,1,0,1,,,1,4
23.2685571,42.6958412,,,1,,,0,1,0,1,,,1,4
23.2685571,42.6958412,,,1,,,0,1,0,1,,,1,4
23.4087583970192,42.6232246196735,,1,,,,0,0,1,1,,,1,3
23.2685571,42.6958412,,,1,,,0,1,0,1,,,1,3
23.2706689,42.6929451,,,1,,,0,1,0,1,,,1,1
23.412428521847,42.6296079668335,,2,,,,0,2,0,2,,,2,6
23.4060324331171,42.6214641380474,,,2,,,0,2,0,2,,,2,8
23.2702046,42.6943045,,,1,,,0,1,0,1,,,1,3
23.2702696,42.6942172,,,1,,,0,0,1,1,,,1,3
23.2957413,42.6990546,,1,,,,0,1,0,1,,,1,1
23.2683539,42.6961555,,,1,,,0,1,0,1,,,1,5
23.40730054028,42.6394479187542,,3,1,,,0,3,1,4,,,4,10
23.2683539,42.6961555,,,1,,,0,1,0,1,,,1,5
23.2706689,42.6929451,,,1,,,0,1,0,1,,,1,1
23.4726885336959,42.5991221182346,,1,,,,0,1,0,1,,,1,2
23.269869,42.6936239,,,1,,,0,1,0,1,,,1,3
23.2957506,42.6991134,,1,,,,0,0,1,1,,,1,1
23.2951851,42.6984394,,1,,,,0,1,0,1,,,1,2
23.4982090679015,42.6045477098065,,,1,,,0,0,1,1,,,1,3
23.2646935,42.6950218,,,1,,,0,1,0,1,,,1,5
23.4701099420916,42.601459814511,,1,,,,0,0,1,1,,,1,2
23.2703531,42.6939648,,,1,,,0,1,0,1,,,1,3
23.2700453,42.6936165,1,,,,,0,0,1,1,,,1,7
23.2700453,42.6936165,1,,,,,0,0,1,1,,,1,4
23.2412181916034,42.6609483245726,,,2,,1,0,0,1,1,,,2,4
23.2711033,42.6923178,,,1,,,0,1,0,1,,,1,5
23.2551795630735,42.6551524556514,,1,2,,2,0,0,1,1,,,3,7
23.2646935,42.6950218,,,1,,,0,1,0,1,,,1,3
23.2646935,42.6950218,,,1,,,0,1,0,1,,,1,2
23.2646935,42.6950218,,1,1,,,0,1,0,1,,,2,3
23.2685571,42.6958412,,,1,,,0,1,0,1,,,1,2
23.2430777667876,42.6685403255448,,1,,,,0,1,0,1,,,1,4
23.2709175,42.6925596,,,1,,,0,1,0,1,,,1,2
23.247791964061,42.6701016689686,,1,1,,1,0,1,0,1,,,2,3
23.2709175,42.6925596,,,1,,,0,1,0,1,,,1,7
23.2444577382252,42.7672018883843,,1,,,,0,0,1,1,,,1,2
23.2709175,42.6925596,,,1,,,0,1,0,1,,,1,4
23.2710091,42.6930824,,,1,,,0,1,0,1,,,1,3
23.2710091,42.6930824,,,1,,,0,1,0,1,,,1,1
23.3722526955974,42.5353944819345,,,1,,,0,0,1,1,,,1,2
23.269698,42.6935894,,1,,,,0,1,0,1,,,1,4
23.3646354392988,42.533921227897,,2,,,,0,2,0,2,,,2,6
23.2706378,42.6926745,,,1,,,0,1,0,1,,,1,3
23.2706378,42.6926745,,,1,,,0,1,0,1,,,1,2
23.5054750153704,42.5392321030469,,1,1,,,0,0,2,2,,,2,5
23.2706378,42.6926745,,,2,,,0,2,0,2,,,2,5
23.5043157108696,42.54113558957,,1,,,,0,1,0,1,,,1,5
23.2710091,42.6930824,,,1,,,0,1,0,1,,,1,3
23.269869,42.6936239,,,1,,,0,1,0,1,,,1,2
23.4147720712608,42.5771013247049,,1,2,,,0,0,3,3,,,3,6
23.269698,42.6935894,,1,,,,0,1,0,1,,,1,2
23.3680946387703,42.5349035601189,,,1,,,0,0,1,1,,,1,1
23.2703531,42.6939648,,,1,,,0,1,0,1,,,1,3
23.4209204781309,42.5813635270329,,1,,,,0,0,1,1,,,1,3
23.2702696,42.6942172,,,1,,,0,0,1,1,,,1,5
23.504885965716,42.5398327153202,,2,,,,0,2,0,2,,,2,6
23.2694016847509,42.6664784393185,,5,15,,15,0,0,1,1,,4,20,39
23.2734531,42.7001054,,,1,,,0,1,0,1,,,1,4
23.2870386703141,42.6665983764991,84,3,5,68,14,0,0,1,1,,9,92,211
23.2742331,42.6980077,,,1,,,0,1,0,1,,,1,2
23.2709175,42.6925596,,,1,,,0,0,1,1,,,1,1
23.273408,42.7003008,,,1,,,0,1,0,1,,,1,4
23.273408,42.7003008,,,1,,,0,1,0,1,,,1,4
23.3839220951379,42.6275590979024,90,,4,73,9,0,0,1,1,,11,94,235
23.2709175,42.6925596,,,1,,,0,0,1,1,,,1,4
23.2709175,42.6925596,,,1,,,0,1,0,1,,,1,5
23.2709175,42.6925596,,,1,,,0,1,0,1,,,1,8
23.2679088,42.6967024,1,,,,,0,0,1,1,,,1,4
23.2679088,42.6967024,,,1,,,0,1,0,1,,,1,5
23.4134771525804,42.6100606899781,,1,,,,0,0,1,1,,,1,4
23.2691526,42.6949756,,,1,,,0,1,0,1,,,1,3
23.4152665616242,42.5750153383651,,1,,,,0,0,1,1,,,1,3
23.2647155,42.6941803,,,1,,,0,1,0,1,,,1,5
23.4243396566973,42.5751421938684,,,1,,,0,0,1,1,,,1,2
23.2645157,42.6946298,,,1,,,0,1,0,1,,,1,2
23.3705269852843,42.5375455822446,,,2,,,0,0,1,1,,1,2,1
23.2648199,42.6941046,,,1,,,0,1,0,1,,,1,4
23.4178853165701,42.6143771439826,,1,,,,0,1,0,1,,,1,3
23.2648662,42.694377,,,1,,,0,1,0,1,,,1,2
23.4207249190823,42.5840722027904,,2,,,,0,1,1,2,,,2,4
23.2648662,42.694377,,,1,,,0,1,0,1,,,1,4
23.4425645085726,42.6309554885655,,1,,,,0,1,0,1,,,1,3
23.2648662,42.694377,,,1,,,0,1,0,1,,,1,1
23.2647155,42.6941803,,,1,,,0,1,0,1,,,1,2
23.4813631225639,42.5992516331534,,2,,,,0,2,0,2,,,2,5
23.2645157,42.6946298,,,1,,,0,1,0,1,,,1,3
23.2734531,42.7001054,,,1,,,0,1,0,1,,,1,5
23.4136174333885,42.6133021738535,,,1,,,0,0,1,1,,,1,1
23.273408,42.7003008,,,1,,,0,1,0,1,,,1,1
23.2703893,42.6945945,,1,,,,0,1,0,1,,,1,2
23.4208228284985,42.6156703041814,,,1,,,0,1,0,1,,,1,2
23.2740636,42.6963087,,1,1,,,0,0,2,2,,,2,7
23.4984415440471,42.605953054852,,1,1,,,0,0,2,2,,,2,10
23.4815959458545,42.6005670008612,,1,1,,,0,1,1,2,,,2,4
23.2735921,42.6994365,,,1,,,0,1,0,1,,,1,3
23.4676118226726,42.6545338087346,,2,,,,0,0,2,2,,,2,6
23.273763,42.6987881,,,1,,,0,1,0,1,,,1,4
23.4624186362318,42.6642138606535,,1,,,,0,0,1,1,,,1,3
23.4630196703465,42.6666652329203,1,7,1,,6,0,1,1,2,,,9,27
23.273366,42.6990277,,,1,,,0,1,0,1,,,1,3
23.4646181352275,42.6851268982069,,1,,,,0,0,1,1,,,1,3
23.2720035,42.6958497,,1,,,,0,1,0,1,,,1,3
23.4807055060414,42.6050910687526,,,1,,,0,1,0,1,,,1,3
23.273366,42.6990277,,,1,,,0,0,1,1,,,1,14
23.273366,42.6990277,,,1,,,0,0,1,1,,,1,3
23.2643388,42.6944414,,,1,,,0,1,0,1,,,1,5
23.3509057279959,42.5833116501937,,2,,,,0,2,0,2,,,2,6
23.2647155,42.6941803,,,1,,,0,1,0,1,,,1,4
23.4633640075603,42.659231127628,,,1,,,0,1,0,1,,,1,1
23.2720035,42.6958497,,1,,,,0,1,0,1,,,1,2
23.2720035,42.6958497,,1,,,,0,1,0,1,,,1,3
23.2648662,42.694377,,,1,,,0,1,0,1,,,1,4
23.3671358103959,42.535834516276,,1,,,,0,0,1,1,,,1,1
23.2646261,42.6945211,,,1,,,0,1,0,1,,,1,3
23.2646261,42.6945211,,,1,,,0,1,0,1,,,1,5
23.2643388,42.6944414,,,1,,,0,1,0,1,,,1,1
23.3375211688288,42.7947105731151,,1,,,,0,1,0,1,,,1,2
23.2687857,42.6950431,,,1,,,0,1,0,1,,,1,4
23.3489941436762,42.8103404198079,,3,,,,0,3,0,3,,,3,7
23.2661437,42.6922745,1,,,,,0,1,0,1,,,1,4
23.2657956,42.6923569,3,,,,,0,1,0,1,,2,3,2
23.2677521,42.6942709,,,2,,1,0,1,0,1,,,2,6
23.2907697706087,42.6688810026029,76,4,2,49,2,0,1,0,1,,30,82,118
23.2655601,42.6926489,,,1,,,0,1,0,1,,,1,5
23.3386116790656,42.8025124622964,,1,,,,0,1,0,1,,,1,1
23.2676246,42.6942016,,,1,,,0,1,0,1,,,1,4
23.3379819089169,42.8008074826662,,,1,,,0,1,0,1,,,1,8
23.2687857,42.6950431,,,3,,,0,3,0,3,,,3,12
23.2661437,42.6922745,1,,,,,0,1,0,1,,,1,2
23.2829769418389,42.66126185647,3,17,27,,24,0,0,1,1,,22,47,64
23.2652199,42.6925513,1,,,,,0,0,1,1,,,1,3
23.2652199,42.6925513,1,,,,,0,1,0,1,,,1,4
23.2662344,42.6921974,1,,,,,0,1,0,1,,,1,5
23.2662344,42.6921974,1,,,,,0,1,0,1,,,1,4
23.2661437,42.6922745,1,,,,,0,1,0,1,,,1,10
23.3443787862792,42.7075753662196,,3,10,,5,0,1,1,2,,6,13,25
23.2742058,42.6945077,,,1,,,0,0,1,1,,,1,1
23.2633809,42.6921335,,,1,,,0,1,0,1,,,1,9
23.1684225339201,42.7135015637836,,1,,,,0,0,1,1,,,1,4
23.2633809,42.6921335,,,1,,,0,1,0,1,,,1,5
23.3546769413519,42.7067605337836,,1,2,,2,0,0,1,1,,,3,10
23.2621771,42.6925771,1,,,,,0,1,0,1,,,1,4
23.2711896,42.6958773,,,1,,,0,1,0,1,,,1,1
23.313859757716,42.6834876404342,,1,,,,0,0,1,1,,,1,2
23.2743871,42.6944814,,1,,,,0,1,0,1,,,1,2
23.3543287455982,42.8205606236065,,,1,,,0,1,0,1,,,1,1
23.2708343,42.6959921,,,1,,,0,1,0,1,,,1,5
23.2711896,42.6958773,,,1,,,0,1,0,1,,,1,5
23.3482058876165,42.8190587112878,,1,2,,,0,2,1,3,,,3,9
23.2711896,42.6958773,,,1,,,0,1,0,1,,,1,2
23.3568435324965,42.8245175313702,,2,,,,0,2,0,2,,,2,4
23.2711896,42.6958773,,,1,,,0,1,0,1,,,1,2
23.3495019509076,42.8214065321863,,1,,,,0,1,0,1,,,1,6
23.2677521,42.6942709,,,2,,,0,2,0,2,,,2,7
23.3300371930584,42.7893470261964,,1,1,,,0,2,0,2,,,2,5
23.2708343,42.6959921,,,1,,,0,1,0,1,,,1,5
23.3586267652071,42.8235463222828,,1,,,,0,1,0,1,,,1,5
23.2708343,42.6959921,,,1,,,0,1,0,1,,,1,4
23.3421213265296,42.7954661922852,,2,,,,0,0,2,2,,,2,4
23.2708343,42.6959921,,,1,,,0,1,0,1,,,1,4
23.3749985789664,42.8213772003107,,1,,,,0,1,0,1,,,1,5
23.3735390305165,42.8218103344457,,1,,,,0,0,1,1,,,1,2
23.2663854,42.6921193,1,,,,,0,1,0,1,,,1,1
23.3425459058551,42.8050285843186,,2,,,,0,0,2,2,,,2,5
23.2644204,42.6930941,1,,,,,0,1,0,1,,,1,7
23.4737170814171,42.7333476600574,,1,,,,0,1,0,1,,,1,2
23.2657956,42.6923569,1,,,,,0,1,0,1,,,1,5
23.5134132157007,42.7383477500535,,,1,,,0,1,0,1,,,1,1
23.2729293,42.693579,,1,,,,0,1,0,1,,,1,6
23.2657956,42.6923569,1,,,,,0,1,0,1,,,1,3
23.2657956,42.6923569,1,,,,,0,1,0,1,,,1,4
23.4714972528477,42.7330403978082,,1,,,,0,1,0,1,,,1,6
23.2915701,42.6958562,,,1,,,0,1,0,1,,,1,1
23.2742058,42.6945077,,1,,,,0,1,0,1,,,1,2
23.374113114745,42.8170154951917,,,1,,,0,1,0,1,,,1,6
23.2729293,42.693579,,1,,,,0,1,0,1,,,1,7
23.2729293,42.693579,,1,,,,0,1,0,1,,,1,7
23.2621771,42.6925771,1,,,,,0,1,0,1,,,1,4
23.2650673,42.6928833,1,,,,,0,1,0,1,,,1,3
23.2650673,42.6928833,1,,,,,0,1,0,1,,,1,8
23.2650673,42.6928833,,1,,,,0,1,0,1,,,1,2
23.2582976,42.6925749,,,1,,,0,1,0,1,,,1,2
23.2621771,42.6925771,1,,,,,0,1,0,1,,,1,6
23.1908939347675,42.6317078656517,,1,,,,0,0,1,1,,,1,3
23.2590366,42.6921008,1,,,,,0,1,0,1,,,1,2
23.189759255514,42.6308356545109,,1,,,,0,0,1,1,,,1,1
23.2708343,42.6959921,,,1,,,0,1,0,1,,,1,4
23.137346968283,42.7079159123676,,,1,,,0,1,0,1,,,1,1
23.1902175261252,42.6218007904845,,1,,,,0,0,1,1,,,1,4
23.2590366,42.6921008,1,,,,,0,1,0,1,,,1,4
23.2633736,42.6938807,,,1,,,0,1,0,1,,,1,2
23.2713232,42.6959322,,,1,,,0,1,0,1,,,1,3
23.1367303661803,42.7180744678523,,2,,,,0,0,2,2,,,2,2
23.2713232,42.6959322,,,1,,,0,1,0,1,,,1,1
23.2713232,42.6959322,,,1,,,0,1,0,1,,,1,8
23.2657956,42.6923569,1,,,,,0,1,0,1,,,1,2
23.1918110234717,42.6230003048267,,,2,,1,0,1,0,1,,,2,2
23.2635323,42.6938818,,,1,,,0,1,0,1,,,1,2
23.2633736,42.6938807,,,1,,,0,1,0,1,,,1,4
23.3477632653629,42.7060823166572,,1,2,,,0,0,1,1,,2,3,5
23.2633736,42.6938807,,,1,,,0,1,0,1,,,1,5
23.2637653,42.6936843,,,1,,,0,1,0,1,,,1,3
23.2739221,42.6943627,,1,,,,0,1,0,1,,,1,4
23.2739221,42.6943627,,1,,,,0,1,0,1,,,1,1
23.2644204,42.6930941,1,,,,,0,1,0,1,,,1,1
23.3602314560054,42.7078718703818,,1,,,,0,0,1,1,,,1,2
23.2618865,42.693179,,2,,,,0,2,0,2,,,2,5
23.3603778297197,42.707881690491,2,,2,,2,0,2,0,2,,,4,9
